game_code,game_date,game_time,home_code,home_name,home_link,away_code,away_name,away_link,arena
ATL-DEN-12=22022,12-=2-2022,7:30p,ATL,Atlanta Hawks,/teams/ATL/2023.html,DEN,Denver Nuggets,/teams/DEN/2023.html,State Farm Arena
BOS-MIA-12=22022,12-=2-2022,7:30p,BOS,Boston Celtics,/teams/BOS/2023.html,MIA,Miami Heat,/teams/MIA/2023.html,TD Garden
BRK-TOR-12=22022,12-=2-2022,7:30p,BRK,Brooklyn Nets,/teams/BRK/2023.html,TOR,Toronto Raptors,/teams/TOR/2023.html,Barclays Center
CLE-ORL-12=22022,12-=2-2022,7:30p,CLE,Cleveland Cavaliers,/teams/CLE/2023.html,ORL,Orlando Magic,/teams/ORL/2023.html,Rocket Mortgage Fieldhouse
MIL-LAL-12=22022,12-=2-2022,7:30p,MIL,Milwaukee Bucks,/teams/MIL/2023.html,LAL,Los Angeles Lakers,/teams/LAL/2023.html,Fiserv Forum
MEM-PHI-12=22022,12-=2-2022,8:00p,MEM,Memphis Grizzlies,/teams/MEM/2023.html,PHI,Philadelphia 76ers,/teams/PHI/2023.html,FedEx Forum
SAS-NOP-12=22022,12-=2-2022,8:00p,SAS,San Antonio Spurs,/teams/SAS/2023.html,NOP,New Orleans Pelicans,/teams/NOP/2023.html,AT&T Center
PHO-HOU-12=22022,12-=2-2022,9:00p,PHO,Phoenix Suns,/teams/PHO/2023.html,HOU,Houston Rockets,/teams/HOU/2023.html,Footprint Center
UTA-IND-12=22022,12-=2-2022,9:00p,UTA,Utah Jazz,/teams/UTA/2023.html,IND,Indiana Pacers,/teams/IND/2023.html,Vivint Arena
GSW-CHI-12=22022,12-=2-2022,10:00p,GSW,Golden State Warriors,/teams/GSW/2023.html,CHI,Chicago Bulls,/teams/CHI/2023.html,Chase Center
NYK-DAL-12=32022,12-=3-2022,12:30p,NYK,New York Knicks,/teams/NYK/2023.html,DAL,Dallas Mavericks,/teams/DAL/2023.html,Madison Square Garden (IV)
LAC-SAC-12=32022,12-=3-2022,4:00p,LAC,Los Angeles Clippers,/teams/LAC/2023.html,SAC,Sacramento Kings,/teams/SAC/2023.html,Crypto.com Arena
CHO-MIL-12=32022,12-=3-2022,6:00p,CHO,Charlotte Hornets,/teams/CHO/2023.html,MIL,Milwaukee Bucks,/teams/MIL/2023.html,Spectrum Center
MIN-OKC-12=32022,12-=3-2022,8:00p,MIN,Minnesota Timberwolves,/teams/MIN/2023.html,OKC,Oklahoma City Thunder,/teams/OKC/2023.html,Target Center
TOR-ORL-12=32022,12-=3-2022,8:00p,TOR,Toronto Raptors,/teams/TOR/2023.html,ORL,Orlando Magic,/teams/ORL/2023.html,Scotiabank Arena
GSW-HOU-12=32022,12-=3-2022,8:30p,GSW,Golden State Warriors,/teams/GSW/2023.html,HOU,Houston Rockets,/teams/HOU/2023.html,Chase Center
UTA-POR-12=32022,12-=3-2022,9:00p,UTA,Utah Jazz,/teams/UTA/2023.html,POR,Portland Trail Blazers,/teams/POR/2023.html,Vivint Arena
NOP-DEN-12=42022,12-=4-2022,3:30p,NOP,New Orleans Pelicans,/teams/NOP/2023.html,DEN,Denver Nuggets,/teams/DEN/2023.html,Smoothie King Center
SAS-PHO-12=42022,12-=4-2022,4:00p,SAS,San Antonio Spurs,/teams/SAS/2023.html,PHO,Phoenix Suns,/teams/PHO/2023.html,AT&T Center
BRK-BOS-12=42022,12-=4-2022,6:00p,BRK,Brooklyn Nets,/teams/BRK/2023.html,BOS,Boston Celtics,/teams/BOS/2023.html,Barclays Center
DET-MEM-12=42022,12-=4-2022,6:00p,DET,Detroit Pistons,/teams/DET/2023.html,MEM,Memphis Grizzlies,/teams/MEM/2023.html,Little Caesars Arena
NYK-CLE-12=42022,12-=4-2022,6:00p,NYK,New York Knicks,/teams/NYK/2023.html,CLE,Cleveland Cavaliers,/teams/CLE/2023.html,Madison Square Garden (IV)
SAC-CHI-12=42022,12-=4-2022,6:00p,SAC,Sacramento Kings,/teams/SAC/2023.html,CHI,Chicago Bulls,/teams/CHI/2023.html,Golden 1 Center
WAS-LAL-12=42022,12-=4-2022,6:00p,WAS,Washington Wizards,/teams/WAS/2023.html,LAL,Los Angeles Lakers,/teams/LAL/2023.html,Capital One Arena
POR-IND-12=42022,12-=4-2022,9:00p,POR,Portland Trail Blazers,/teams/POR/2023.html,IND,Indiana Pacers,/teams/IND/2023.html,Moda Center
CHO-LAC-12=52022,12-=5-2022,7:00p,CHO,Charlotte Hornets,/teams/CHO/2023.html,LAC,Los Angeles Clippers,/teams/LAC/2023.html,Spectrum Center
ORL-MIL-12=52022,12-=5-2022,7:00p,ORL,Orlando Magic,/teams/ORL/2023.html,MIL,Milwaukee Bucks,/teams/MIL/2023.html,Amway Center
ATL-OKC-12=52022,12-=5-2022,7:30p,ATL,Atlanta Hawks,/teams/ATL/2023.html,OKC,Oklahoma City Thunder,/teams/OKC/2023.html,State Farm Arena
TOR-BOS-12=52022,12-=5-2022,7:30p,TOR,Toronto Raptors,/teams/TOR/2023.html,BOS,Boston Celtics,/teams/BOS/2023.html,Scotiabank Arena
HOU-PHI-12=52022,12-=5-2022,8:00p,HOU,Houston Rockets,/teams/HOU/2023.html,PHI,Philadelphia 76ers,/teams/PHI/2023.html,Toyota Center
MEM-MIA-12=52022,12-=5-2022,8:00p,MEM,Memphis Grizzlies,/teams/MEM/2023.html,MIA,Miami Heat,/teams/MIA/2023.html,FedEx Forum
DAL-PHO-12=52022,12-=5-2022,8:30p,DAL,Dallas Mavericks,/teams/DAL/2023.html,PHO,Phoenix Suns,/teams/PHO/2023.html,American Airlines Center
GSW-IND-12=52022,12-=5-2022,10:00p,GSW,Golden State Warriors,/teams/GSW/2023.html,IND,Indiana Pacers,/teams/IND/2023.html,Chase Center
CLE-LAL-12=62022,12-=6-2022,7:30p,CLE,Cleveland Cavaliers,/teams/CLE/2023.html,LAL,Los Angeles Lakers,/teams/LAL/2023.html,Rocket Mortgage Fieldhouse
MIA-DET-12=62022,12-=6-2022,7:30p,MIA,Miami Heat,/teams/MIA/2023.html,DET,Detroit Pistons,/teams/DET/2023.html,FTX Arena
DEN-DAL-12=62022,12-=6-2022,10:00p,DEN,Denver Nuggets,/teams/DEN/2023.html,DAL,Dallas Mavericks,/teams/DAL/2023.html,Ball Arena
ORL-LAC-12=72022,12-=7-2022,7:00p,ORL,Orlando Magic,/teams/ORL/2023.html,LAC,Los Angeles Clippers,/teams/LAC/2023.html,Amway Center
BRK-CHO-12=72022,12-=7-2022,7:30p,BRK,Brooklyn Nets,/teams/BRK/2023.html,CHO,Charlotte Hornets,/teams/CHO/2023.html,Barclays Center
NYK-ATL-12=72022,12-=7-2022,7:30p,NYK,New York Knicks,/teams/NYK/2023.html,ATL,Atlanta Hawks,/teams/ATL/2023.html,Madison Square Garden (IV)
TOR-LAL-12=72022,12-=7-2022,7:30p,TOR,Toronto Raptors,/teams/TOR/2023.html,LAL,Los Angeles Lakers,/teams/LAL/2023.html,Scotiabank Arena
CHI-WAS-12=72022,12-=7-2022,8:00p,CHI,Chicago Bulls,/teams/CHI/2023.html,WAS,Washington Wizards,/teams/WAS/2023.html,United Center
MEM-OKC-12=72022,12-=7-2022,8:00p,MEM,Memphis Grizzlies,/teams/MEM/2023.html,OKC,Oklahoma City Thunder,/teams/OKC/2023.html,FedEx Forum
MIL-SAC-12=72022,12-=7-2022,8:00p,MIL,Milwaukee Bucks,/teams/MIL/2023.html,SAC,Sacramento Kings,/teams/SAC/2023.html,Fiserv Forum
MIN-IND-12=72022,12-=7-2022,8:00p,MIN,Minnesota Timberwolves,/teams/MIN/2023.html,IND,Indiana Pacers,/teams/IND/2023.html,Target Center
NOP-DET-12=72022,12-=7-2022,8:00p,NOP,New Orleans Pelicans,/teams/NOP/2023.html,DET,Detroit Pistons,/teams/DET/2023.html,Smoothie King Center
UTA-GSW-12=72022,12-=7-2022,9:00p,UTA,Utah Jazz,/teams/UTA/2023.html,GSW,Golden State Warriors,/teams/GSW/2023.html,Vivint Arena
PHO-BOS-12=72022,12-=7-2022,10:00p,PHO,Phoenix Suns,/teams/PHO/2023.html,BOS,Boston Celtics,/teams/BOS/2023.html,Footprint Center
MIA-LAC-12=82022,12-=8-2022,7:30p,MIA,Miami Heat,/teams/MIA/2023.html,LAC,Los Angeles Clippers,/teams/LAC/2023.html,FTX Arena
SAS-HOU-12=82022,12-=8-2022,8:30p,SAS,San Antonio Spurs,/teams/SAS/2023.html,HOU,Houston Rockets,/teams/HOU/2023.html,AT&T Center
POR-DEN-12=82022,12-=8-2022,10:00p,POR,Portland Trail Blazers,/teams/POR/2023.html,DEN,Denver Nuggets,/teams/DEN/2023.html,Moda Center
CHO-NYK-12=92022,12-=9-2022,7:00p,CHO,Charlotte Hornets,/teams/CHO/2023.html,NYK,New York Knicks,/teams/NYK/2023.html,Spectrum Center
IND-WAS-12=92022,12-=9-2022,7:00p,IND,Indiana Pacers,/teams/IND/2023.html,WAS,Washington Wizards,/teams/WAS/2023.html,Gainbridge Fieldhouse
ORL-TOR-12=92022,12-=9-2022,7:00p,ORL,Orlando Magic,/teams/ORL/2023.html,TOR,Toronto Raptors,/teams/TOR/2023.html,Amway Center
BRK-ATL-12=92022,12-=9-2022,7:30p,BRK,Brooklyn Nets,/teams/BRK/2023.html,ATL,Atlanta Hawks,/teams/ATL/2023.html,Barclays Center
CLE-SAC-12=92022,12-=9-2022,7:30p,CLE,Cleveland Cavaliers,/teams/CLE/2023.html,SAC,Sacramento Kings,/teams/SAC/2023.html,Rocket Mortgage Fieldhouse
PHI-LAL-12=92022,12-=9-2022,7:30p,PHI,Philadelphia 76ers,/teams/PHI/2023.html,LAL,Los Angeles Lakers,/teams/LAL/2023.html,Wells Fargo Center
MEM-DET-12=92022,12-=9-2022,8:00p,MEM,Memphis Grizzlies,/teams/MEM/2023.html,DET,Detroit Pistons,/teams/DET/2023.html,FedEx Forum
NOP-PHO-12=92022,12-=9-2022,8:30p,NOP,New Orleans Pelicans,/teams/NOP/2023.html,PHO,Phoenix Suns,/teams/PHO/2023.html,Smoothie King Center
UTA-MIN-12=92022,12-=9-2022,9:00p,UTA,Utah Jazz,/teams/UTA/2023.html,MIN,Minnesota Timberwolves,/teams/MIN/2023.html,Vivint Arena
DAL-MIL-12=92022,12-=9-2022,10:00p,DAL,Dallas Mavericks,/teams/DAL/2023.html,MIL,Milwaukee Bucks,/teams/MIL/2023.html,American Airlines Center
MIA-SAS-12102022,12-10-2022,5:00p,MIA,Miami Heat,/teams/MIA/2023.html,SAS,San Antonio Spurs,/teams/SAS/2023.html,FTX Arena
IND-BRK-12102022,12-10-2022,7:00p,IND,Indiana Pacers,/teams/IND/2023.html,BRK,Brooklyn Nets,/teams/BRK/2023.html,Gainbridge Fieldhouse
WAS-LAC-12102022,12-10-2022,7:00p,WAS,Washington Wizards,/teams/WAS/2023.html,LAC,Los Angeles Clippers,/teams/LAC/2023.html,Capital One Arena
CLE-OKC-12102022,12-10-2022,7:30p,CLE,Cleveland Cavaliers,/teams/CLE/2023.html,OKC,Oklahoma City Thunder,/teams/OKC/2023.html,Rocket Mortgage Fieldhouse
CHI-DAL-12102022,12-10-2022,8:00p,CHI,Chicago Bulls,/teams/CHI/2023.html,DAL,Dallas Mavericks,/teams/DAL/2023.html,United Center
GSW-BOS-12102022,12-10-2022,8:30p,GSW,Golden State Warriors,/teams/GSW/2023.html,BOS,Boston Celtics,/teams/BOS/2023.html,Chase Center
DEN-UTA-12102022,12-10-2022,9:00p,DEN,Denver Nuggets,/teams/DEN/2023.html,UTA,Utah Jazz,/teams/UTA/2023.html,Ball Arena
POR-MIN-12102022,12-10-2022,10:00p,POR,Portland Trail Blazers,/teams/POR/2023.html,MIN,Minnesota Timberwolves,/teams/MIN/2023.html,Moda Center
NOP-PHO-12112022,12-11-2022,3:30p,NOP,New Orleans Pelicans,/teams/NOP/2023.html,PHO,Phoenix Suns,/teams/PHO/2023.html,Smoothie King Center
DET-LAL-12112022,12-11-2022,6:00p,DET,Detroit Pistons,/teams/DET/2023.html,LAL,Los Angeles Lakers,/teams/LAL/2023.html,Little Caesars Arena
NYK-SAC-12112022,12-11-2022,6:00p,NYK,New York Knicks,/teams/NYK/2023.html,SAC,Sacramento Kings,/teams/SAC/2023.html,Madison Square Garden (IV)
ORL-TOR-12112022,12-11-2022,6:00p,ORL,Orlando Magic,/teams/ORL/2023.html,TOR,Toronto Raptors,/teams/TOR/2023.html,Amway Center
PHI-CHO-12112022,12-11-2022,6:00p,PHI,Philadelphia 76ers,/teams/PHI/2023.html,CHO,Charlotte Hornets,/teams/CHO/2023.html,Wells Fargo Center
ATL-CHI-12112022,12-11-2022,6:30p,ATL,Atlanta Hawks,/teams/ATL/2023.html,CHI,Chicago Bulls,/teams/CHI/2023.html,State Farm Arena
HOU-MIL-12112022,12-11-2022,7:00p,HOU,Houston Rockets,/teams/HOU/2023.html,MIL,Milwaukee Bucks,/teams/MIL/2023.html,Toyota Center
IND-MIA-12122022,12-12-2022,7:00p,IND,Indiana Pacers,/teams/IND/2023.html,MIA,Miami Heat,/teams/MIA/2023.html,Gainbridge Fieldhouse
WAS-BRK-12122022,12-12-2022,7:00p,WAS,Washington Wizards,/teams/WAS/2023.html,BRK,Brooklyn Nets,/teams/BRK/2023.html,Capital One Arena
MEM-ATL-12122022,12-12-2022,8:00p,MEM,Memphis Grizzlies,/teams/MEM/2023.html,ATL,Atlanta Hawks,/teams/ATL/2023.html,FedEx Forum
DAL-OKC-12122022,12-12-2022,8:30p,DAL,Dallas Mavericks,/teams/DAL/2023.html,OKC,Oklahoma City Thunder,/teams/OKC/2023.html,American Airlines Center
SAS-CLE-12122022,12-12-2022,8:30p,SAS,San Antonio Spurs,/teams/SAS/2023.html,CLE,Cleveland Cavaliers,/teams/CLE/2023.html,AT&T Center
POR-MIN-12122022,12-12-2022,10:00p,POR,Portland Trail Blazers,/teams/POR/2023.html,MIN,Minnesota Timberwolves,/teams/MIN/2023.html,Moda Center
LAC-BOS-12122022,12-12-2022,10:30p,LAC,Los Angeles Clippers,/teams/LAC/2023.html,BOS,Boston Celtics,/teams/BOS/2023.html,Crypto.com Arena
PHI-SAC-12132022,12-13-2022,7:00p,PHI,Philadelphia 76ers,/teams/PHI/2023.html,SAC,Sacramento Kings,/teams/SAC/2023.html,Wells Fargo Center
MIL-GSW-12132022,12-13-2022,7:30p,MIL,Milwaukee Bucks,/teams/MIL/2023.html,GSW,Golden State Warriors,/teams/GSW/2023.html,Fiserv Forum
HOU-PHO-12132022,12-13-2022,8:00p,HOU,Houston Rockets,/teams/HOU/2023.html,PHO,Phoenix Suns,/teams/PHO/2023.html,Toyota Center
UTA-NOP-12132022,12-13-2022,9:00p,UTA,Utah Jazz,/teams/UTA/2023.html,NOP,New Orleans Pelicans,/teams/NOP/2023.html,Vivint Arena
LAL-BOS-12132022,12-13-2022,10:00p,LAL,Los Angeles Lakers,/teams/LAL/2023.html,BOS,Boston Celtics,/teams/BOS/2023.html,Crypto.com Arena
CHO-DET-12142022,12-14-2022,7:00p,CHO,Charlotte Hornets,/teams/CHO/2023.html,DET,Detroit Pistons,/teams/DET/2023.html,Spectrum Center
IND-GSW-12142022,12-14-2022,7:00p,IND,Indiana Pacers,/teams/IND/2023.html,GSW,Golden State Warriors,/teams/GSW/2023.html,Gainbridge Fieldhouse
ORL-ATL-12142022,12-14-2022,7:00p,ORL,Orlando Magic,/teams/ORL/2023.html,ATL,Atlanta Hawks,/teams/ATL/2023.html,Amway Center
CHI-NYK-12142022,12-14-2022,7:30p,CHI,Chicago Bulls,/teams/CHI/2023.html,NYK,New York Knicks,/teams/NYK/2023.html,United Center
TOR-SAC-12142022,12-14-2022,7:30p,TOR,Toronto Raptors,/teams/TOR/2023.html,SAC,Sacramento Kings,/teams/SAC/2023.html,Scotiabank Arena
OKC-MIA-12142022,12-14-2022,8:00p,OKC,Oklahoma City Thunder,/teams/OKC/2023.html,MIA,Miami Heat,/teams/MIA/2023.html,Paycom Center
SAS-POR-12142022,12-14-2022,8:00p,SAS,San Antonio Spurs,/teams/SAS/2023.html,POR,Portland Trail Blazers,/teams/POR/2023.html,AT&T Center
DAL-CLE-12142022,12-14-2022,9:00p,DAL,Dallas Mavericks,/teams/DAL/2023.html,CLE,Cleveland Cavaliers,/teams/CLE/2023.html,American Airlines Center
DEN-WAS-12142022,12-14-2022,9:00p,DEN,Denver Nuggets,/teams/DEN/2023.html,WAS,Washington Wizards,/teams/WAS/2023.html,Ball Arena
LAC-MIN-12142022,12-14-2022,10:00p,LAC,Los Angeles Clippers,/teams/LAC/2023.html,MIN,Minnesota Timberwolves,/teams/MIN/2023.html,Crypto.com Arena
HOU-MIA-12152022,12-15-2022,8:00p,HOU,Houston Rockets,/teams/HOU/2023.html,MIA,Miami Heat,/teams/MIA/2023.html,Toyota Center
MEM-MIL-12152022,12-15-2022,8:00p,MEM,Memphis Grizzlies,/teams/MEM/2023.html,MIL,Milwaukee Bucks,/teams/MIL/2023.html,FedEx Forum
UTA-NOP-12152022,12-15-2022,9:00p,UTA,Utah Jazz,/teams/UTA/2023.html,NOP,New Orleans Pelicans,/teams/NOP/2023.html,Vivint Arena
LAC-PHO-12152022,12-15-2022,10:30p,LAC,Los Angeles Clippers,/teams/LAC/2023.html,PHO,Phoenix Suns,/teams/PHO/2023.html,Crypto.com Arena
CHO-ATL-12162022,12-16-2022,7:00p,CHO,Charlotte Hornets,/teams/CHO/2023.html,ATL,Atlanta Hawks,/teams/ATL/2023.html,Spectrum Center
DET-SAC-12162022,12-16-2022,7:00p,DET,Detroit Pistons,/teams/DET/2023.html,SAC,Sacramento Kings,/teams/SAC/2023.html,Little Caesars Arena
BOS-ORL-12162022,12-16-2022,7:30p,BOS,Boston Celtics,/teams/BOS/2023.html,ORL,Orlando Magic,/teams/ORL/2023.html,TD Garden
CLE-IND-12162022,12-16-2022,7:30p,CLE,Cleveland Cavaliers,/teams/CLE/2023.html,IND,Indiana Pacers,/teams/IND/2023.html,Rocket Mortgage Fieldhouse
PHI-GSW-12162022,12-16-2022,7:30p,PHI,Philadelphia 76ers,/teams/PHI/2023.html,GSW,Golden State Warriors,/teams/GSW/2023.html,Wells Fargo Center
TOR-BRK-12162022,12-16-2022,7:30p,TOR,Toronto Raptors,/teams/TOR/2023.html,BRK,Brooklyn Nets,/teams/BRK/2023.html,Scotiabank Arena
CHI-NYK-12162022,12-16-2022,8:00p,CHI,Chicago Bulls,/teams/CHI/2023.html,NYK,New York Knicks,/teams/NYK/2023.html,United Center
OKC-MIN-12162022,12-16-2022,8:00p,OKC,Oklahoma City Thunder,/teams/OKC/2023.html,MIN,Minnesota Timberwolves,/teams/MIN/2023.html,Paycom Center
DAL-POR-12162022,12-16-2022,8:30p,DAL,Dallas Mavericks,/teams/DAL/2023.html,POR,Portland Trail Blazers,/teams/POR/2023.html,American Airlines Center
LAL-DEN-12162022,12-16-2022,10:00p,LAL,Los Angeles Lakers,/teams/LAL/2023.html,DEN,Denver Nuggets,/teams/DEN/2023.html,Crypto.com Arena
LAC-WAS-12172022,12-17-2022,4:00p,LAC,Los Angeles Clippers,/teams/LAC/2023.html,WAS,Washington Wizards,/teams/WAS/2023.html,Crypto.com Arena
SAS-MIA-12172022,12-17-2022,5:00p,SAS,San Antonio Spurs,/teams/SAS/2023.html,MIA,Miami Heat,/teams/MIA/2023.html,Mexico City Arena
CLE-DAL-12172022,12-17-2022,8:00p,CLE,Cleveland Cavaliers,/teams/CLE/2023.html,DAL,Dallas Mavericks,/teams/DAL/2023.html,Rocket Mortgage Fieldhouse
HOU-POR-12172022,12-17-2022,8:00p,HOU,Houston Rockets,/teams/HOU/2023.html,POR,Portland Trail Blazers,/teams/POR/2023.html,Toyota Center
MIL-UTA-12172022,12-17-2022,8:00p,MIL,Milwaukee Bucks,/teams/MIL/2023.html,UTA,Utah Jazz,/teams/UTA/2023.html,Fiserv Forum
OKC-MEM-12172022,12-17-2022,8:00p,OKC,Oklahoma City Thunder,/teams/OKC/2023.html,MEM,Memphis Grizzlies,/teams/MEM/2023.html,Paycom Center
PHO-NOP-12172022,12-17-2022,9:00p,PHO,Phoenix Suns,/teams/PHO/2023.html,NOP,New Orleans Pelicans,/teams/NOP/2023.html,Footprint Center
BOS-ORL-12182022,12-18-2022,3:00p,BOS,Boston Celtics,/teams/BOS/2023.html,ORL,Orlando Magic,/teams/ORL/2023.html,TD Garden
IND-NYK-12182022,12-18-2022,5:00p,IND,Indiana Pacers,/teams/IND/2023.html,NYK,New York Knicks,/teams/NYK/2023.html,Gainbridge Fieldhouse
DET-BRK-12182022,12-18-2022,6:00p,DET,Detroit Pistons,/teams/DET/2023.html,BRK,Brooklyn Nets,/teams/BRK/2023.html,Little Caesars Arena
TOR-GSW-12182022,12-18-2022,6:00p,TOR,Toronto Raptors,/teams/TOR/2023.html,GSW,Golden State Warriors,/teams/GSW/2023.html,Scotiabank Arena
MIN-CHI-12182022,12-18-2022,7:00p,MIN,Minnesota Timberwolves,/teams/MIN/2023.html,CHI,Chicago Bulls,/teams/CHI/2023.html,Target Center
DEN-CHO-12182022,12-18-2022,8:00p,DEN,Denver Nuggets,/teams/DEN/2023.html,CHO,Charlotte Hornets,/teams/CHO/2023.html,Ball Arena
LAL-WAS-12182022,12-18-2022,9:30p,LAL,Los Angeles Lakers,/teams/LAL/2023.html,WAS,Washington Wizards,/teams/WAS/2023.html,Crypto.com Arena
CLE-UTA-12192022,12-19-2022,7:00p,CLE,Cleveland Cavaliers,/teams/CLE/2023.html,UTA,Utah Jazz,/teams/UTA/2023.html,Rocket Mortgage Fieldhouse
PHI-TOR-12192022,12-19-2022,7:00p,PHI,Philadelphia 76ers,/teams/PHI/2023.html,TOR,Toronto Raptors,/teams/TOR/2023.html,Wells Fargo Center
ATL-ORL-12192022,12-19-2022,7:30p,ATL,Atlanta Hawks,/teams/ATL/2023.html,ORL,Orlando Magic,/teams/ORL/2023.html,State Farm Arena
HOU-SAS-12192022,12-19-2022,8:00p,HOU,Houston Rockets,/teams/HOU/2023.html,SAS,San Antonio Spurs,/teams/SAS/2023.html,Toyota Center
MIN-DAL-12192022,12-19-2022,8:00p,MIN,Minnesota Timberwolves,/teams/MIN/2023.html,DAL,Dallas Mavericks,/teams/DAL/2023.html,Target Center
NOP-MIL-12192022,12-19-2022,8:00p,NOP,New Orleans Pelicans,/teams/NOP/2023.html,MIL,Milwaukee Bucks,/teams/MIL/2023.html,Smoothie King Center
OKC-POR-12192022,12-19-2022,8:00p,OKC,Oklahoma City Thunder,/teams/OKC/2023.html,POR,Portland Trail Blazers,/teams/POR/2023.html,Paycom Center
PHO-LAL-12192022,12-19-2022,9:00p,PHO,Phoenix Suns,/teams/PHO/2023.html,LAL,Los Angeles Lakers,/teams/LAL/2023.html,Footprint Center
SAC-CHO-12192022,12-19-2022,10:00p,SAC,Sacramento Kings,/teams/SAC/2023.html,CHO,Charlotte Hornets,/teams/CHO/2023.html,Golden 1 Center
DET-UTA-12202022,12-20-2022,7:00p,DET,Detroit Pistons,/teams/DET/2023.html,UTA,Utah Jazz,/teams/UTA/2023.html,Little Caesars Arena
MIA-CHI-12202022,12-20-2022,7:30p,MIA,Miami Heat,/teams/MIA/2023.html,CHI,Chicago Bulls,/teams/CHI/2023.html,FTX Arena
NYK-GSW-12202022,12-20-2022,7:30p,NYK,New York Knicks,/teams/NYK/2023.html,GSW,Golden State Warriors,/teams/GSW/2023.html,Madison Square Garden (IV)
PHO-WAS-12202022,12-20-2022,9:00p,PHO,Phoenix Suns,/teams/PHO/2023.html,WAS,Washington Wizards,/teams/WAS/2023.html,Footprint Center
DEN-MEM-12202022,12-20-2022,10:00p,DEN,Denver Nuggets,/teams/DEN/2023.html,MEM,Memphis Grizzlies,/teams/MEM/2023.html,Ball Arena
CLE-MIL-12212022,12-21-2022,7:00p,CLE,Cleveland Cavaliers,/teams/CLE/2023.html,MIL,Milwaukee Bucks,/teams/MIL/2023.html,Rocket Mortgage Fieldhouse
PHI-DET-12212022,12-21-2022,7:00p,PHI,Philadelphia 76ers,/teams/PHI/2023.html,DET,Detroit Pistons,/teams/DET/2023.html,Wells Fargo Center
ATL-CHI-12212022,12-21-2022,7:30p,ATL,Atlanta Hawks,/teams/ATL/2023.html,CHI,Chicago Bulls,/teams/CHI/2023.html,State Farm Arena
BOS-IND-12212022,12-21-2022,7:30p,BOS,Boston Celtics,/teams/BOS/2023.html,IND,Indiana Pacers,/teams/IND/2023.html,TD Garden
BRK-GSW-12212022,12-21-2022,7:30p,BRK,Brooklyn Nets,/teams/BRK/2023.html,GSW,Golden State Warriors,/teams/GSW/2023.html,Barclays Center
NYK-TOR-12212022,12-21-2022,7:30p,NYK,New York Knicks,/teams/NYK/2023.html,TOR,Toronto Raptors,/teams/TOR/2023.html,Madison Square Garden (IV)
HOU-ORL-12212022,12-21-2022,8:00p,HOU,Houston Rockets,/teams/HOU/2023.html,ORL,Orlando Magic,/teams/ORL/2023.html,Toyota Center
MIN-DAL-12212022,12-21-2022,8:00p,MIN,Minnesota Timberwolves,/teams/MIN/2023.html,DAL,Dallas Mavericks,/teams/DAL/2023.html,Target Center
OKC-POR-12212022,12-21-2022,8:00p,OKC,Oklahoma City Thunder,/teams/OKC/2023.html,POR,Portland Trail Blazers,/teams/POR/2023.html,Paycom Center
SAC-LAL-12212022,12-21-2022,10:00p,SAC,Sacramento Kings,/teams/SAC/2023.html,LAL,Los Angeles Lakers,/teams/LAL/2023.html,Golden 1 Center
LAC-CHO-12212022,12-21-2022,10:30p,LAC,Los Angeles Clippers,/teams/LAC/2023.html,CHO,Charlotte Hornets,/teams/CHO/2023.html,Crypto.com Arena
NOP-SAS-12222022,12-22-2022,8:00p,NOP,New Orleans Pelicans,/teams/NOP/2023.html,SAS,San Antonio Spurs,/teams/SAS/2023.html,Smoothie King Center
UTA-WAS-12222022,12-22-2022,9:00p,UTA,Utah Jazz,/teams/UTA/2023.html,WAS,Washington Wizards,/teams/WAS/2023.html,Vivint Arena
ORL-SAS-12232022,12-23-2022,7:00p,ORL,Orlando Magic,/teams/ORL/2023.html,SAS,San Antonio Spurs,/teams/SAS/2023.html,Amway Center
PHI-LAC-12232022,12-23-2022,7:00p,PHI,Philadelphia 76ers,/teams/PHI/2023.html,LAC,Los Angeles Clippers,/teams/LAC/2023.html,Wells Fargo Center
ATL-DET-12232022,12-23-2022,7:30p,ATL,Atlanta Hawks,/teams/ATL/2023.html,DET,Detroit Pistons,/teams/DET/2023.html,State Farm Arena
BOS-MIN-12232022,12-23-2022,7:30p,BOS,Boston Celtics,/teams/BOS/2023.html,MIN,Minnesota Timberwolves,/teams/MIN/2023.html,TD Garden
BRK-MIL-12232022,12-23-2022,7:30p,BRK,Brooklyn Nets,/teams/BRK/2023.html,MIL,Milwaukee Bucks,/teams/MIL/2023.html,Barclays Center
CLE-TOR-12232022,12-23-2022,7:30p,CLE,Cleveland Cavaliers,/teams/CLE/2023.html,TOR,Toronto Raptors,/teams/TOR/2023.html,Rocket Mortgage Fieldhouse
NYK-CHI-12232022,12-23-2022,7:30p,NYK,New York Knicks,/teams/NYK/2023.html,CHI,Chicago Bulls,/teams/CHI/2023.html,Madison Square Garden (IV)
HOU-DAL-12232022,12-23-2022,8:00p,HOU,Houston Rockets,/teams/HOU/2023.html,DAL,Dallas Mavericks,/teams/DAL/2023.html,Toyota Center
MIA-IND-12232022,12-23-2022,8:00p,MIA,Miami Heat,/teams/MIA/2023.html,IND,Indiana Pacers,/teams/IND/2023.html,FTX Arena
OKC-NOP-12232022,12-23-2022,8:00p,OKC,Oklahoma City Thunder,/teams/OKC/2023.html,NOP,New Orleans Pelicans,/teams/NOP/2023.html,Paycom Center
