game_id,date,team_id,home_away,goals,evGGARatio,shotsPerGame,shootingPctg,oppShotsAllowed,oppSavePctg
2015020174,2015-11-04,15,A,2,0.9438,31.1375,9.9,29.4321,0.911
2015020175,2015-11-04,8,H,1,0.8238,27.3,10.1,31.3086,0.895
2015020175,2015-11-04,9,A,2,0.8514,33.4938,9.4,33.7125,0.89
2015020176,2015-11-04,17,H,2,0.8192,28.2375,10.4,31.575,0.902
2015020176,2015-11-04,14,A,1,1.0563,31.7625,10.7,30.45,0.891
2015020177,2015-11-04,19,H,0,0.9677,28.725,11.2,27.963,0.889
2015020177,2015-11-04,26,A,3,1.0637,32.3704,10.3,32.2625,0.887
2015020178,2015-11-04,21,H,6,1.1844,33.4051,10.0,27.358,0.889
2015020178,2015-11-04,20,A,3,1.0714,35.7901,8.8,31.1139,0.912
2015020179,2015-11-04,22,H,4,1.1257,33.475,11.9,31.45,0.893
2015020179,2015-11-04,4,A,2,0.8706,29.2625,9.0,31.425,0.899
2015020180,2015-11-04,28,H,2,0.7767,29.525,9.7,35.3671,0.886
2015020180,2015-11-04,29,A,5,0.6161,29.1519,8.9,31.9375,0.88
2015020181,2015-11-05,10,H,2,1.2971,32.2875,10.5,30.35,0.91
2015020181,2015-11-05,52,A,4,1.069,30.575,9.9,29.35,0.908
2015020182,2015-11-05,16,H,5,0.6373,26.8125,9.0,32.2625,0.887
2015020182,2015-11-05,19,A,6,0.9677,28.725,11.2,33.525,0.891
2015020183,2015-11-05,23,H,2,0.8883,29.725,11.0,32.825,0.903
2015020183,2015-11-05,5,A,3,0.994,34.275,9.4,30.8,0.882
2015020184,2015-11-05,24,H,3,0.6261,28.3375,8.9,31.6914,0.896
2015020184,2015-11-05,13,A,2,1.2115,36.8519,9.5,39.1875,0.896
2015020185,2015-11-06,7,H,1,0.9592,32.3544,11.0,31.575,0.902
2015020185,2015-11-06,14,A,4,1.0563,31.7625,10.7,33.1139,0.891
2015020186,2015-11-06,15,H,4,0.9438,31.1375,9.9,29.825,0.93
2015020186,2015-11-06,6,A,1,1.7297,32.975,11.0,30.875,0.898
2015020187,2015-11-06,8,H,4,0.8238,27.3,10.1,31.1728,0.915
2015020187,2015-11-06,2,A,1,1.2014,30.7284,9.6,33.7125,0.89
2015020188,2015-11-06,9,H,3,0.8514,33.4938,9.4,30.35,0.91
2015020188,2015-11-06,52,A,2,1.069,30.575,9.9,31.3086,0.895
2015020189,2015-11-06,30,H,2,1.0444,30.9625,9.5,33.3875,0.914
2015020189,2015-11-06,18,A,3,0.9726,29.5875,9.1,31.2625,0.915
2015020190,2015-11-06,20,H,2,1.0714,35.7901,8.8,31.45,0.893
2015020190,2015-11-06,4,A,1,0.8706,29.2625,9.0,27.358,0.889
2015020191,2015-11-06,53,H,4,0.8212,25.8148,10.6,31.1139,0.912
2015020191,2015-11-06,21,A,2,1.1844,33.4051,10.0,35.1852,0.898
2015020192,2015-11-06,26,H,2,1.0637,32.3704,10.3,35.3671,0.886
2015020192,2015-11-06,29,A,3,0.6161,29.1519,8.9,27.963,0.889
2015020193,2015-11-06,28,H,5,0.7767,29.525,9.7,31.6914,0.896
2015020193,2015-11-06,13,A,2,1.2115,36.8519,9.5,31.9375,0.88
2015020194,2015-11-07,10,H,1,1.2971,32.2875,10.5,30.45,0.891
2015020194,2015-11-07,17,A,2,0.8192,28.2375,10.4,29.35,0.908
2015020195,2015-11-07,1,H,4,1.2838,34.4625,10.1,33.525,0.891
2015020195,2015-11-07,16,A,2,0.6373,26.8125,9.0,28.075,0.904
2015020196,2015-11-07,12,H,1,1.2279,34.85,9.0,30.1125,0.912
2015020196,2015-11-07,25,A,4,1.2014,31.825,10.8,25.9625,0.901
2015020197,2015-11-07,21,H,1,1.1844,33.4051,10.0,29.4321,0.911
2015020197,2015-11-07,3,A,2,1.2067,31.5802,10.6,31.1139,0.912
2015020198,2015-11-07,22,H,1,1.1257,33.475,11.9,32.825,0.903
2015020198,2015-11-07,5,A,2,0.994,34.275,9.4,31.425,0.899
2015020199,2015-11-07,24,H,4,0.6261,28.3375,8.9,35.3671,0.886
2015020199,2015-11-07,29,A,2,0.6161,29.1519,8.9,39.1875,0.896
2015020200,2015-11-07,7,H,3,0.9592,32.3544,11.0,30.8,0.882
2015020200,2015-11-07,23,A,2,0.8883,29.725,11.0,33.1139,0.891
2015020201,2015-11-07,26,H,4,1.0637,32.3704,10.3,31.6914,0.896
2015020201,2015-11-07,13,A,1,1.2115,36.8519,9.5,27.963,0.889
2015020202,2015-11-08,8,H,4,0.8238,27.3,10.1,29.825,0.93
2015020202,2015-11-08,6,A,2,1.7297,32.975,11.0,33.7125,0.89
2015020203,2015-11-08,15,H,3,0.9438,31.1375,9.9,29.35,0.908
2015020203,2015-11-08,10,A,2,1.2971,32.2875,10.5,30.875,0.898
2015020204,2015-11-08,12,H,3,1.2279,34.85,9.0,31.3086,0.895
2015020204,2015-11-08,9,A,2,0.8514,33.4938,9.4,25.9625,0.901
2015020205,2015-11-08,52,H,0,1.069,30.575,9.9,31.45,0.893
2015020205,2015-11-08,4,A,3,0.8706,29.2625,9.0,30.35,0.91
2015020206,2015-11-08,18,H,0,0.9726,29.5875,9.1,32.2625,0.887
2015020206,2015-11-08,19,A,4,0.9677,28.725,11.2,33.3875,0.914
2015020207,2015-11-08,30,H,1,1.0444,30.9625,9.5,31.575,0.902
2015020207,2015-11-08,14,A,0,1.0563,31.7625,10.7,31.2625,0.915
2015020208,2015-11-08,53,H,1,0.8212,25.8148,10.6,29.4321,0.911
2015020208,2015-11-08,3,A,4,1.2067,31.5802,10.6,35.1852,0.898
2015020209,2015-11-08,20,H,5,1.0714,35.7901,8.8,32.825,0.903
2015020209,2015-11-08,5,A,2,0.994,34.275,9.4,27.358,0.889
2015020210,2015-11-08,28,H,0,0.7767,29.525,9.7,39.1875,0.896
2015020210,2015-11-08,24,A,1,0.6261,28.3375,8.9,31.9375,0.88
2015020211,2015-11-08,17,H,1,0.8192,28.2375,10.4,30.1125,0.912
2015020211,2015-11-08,25,A,4,1.2014,31.825,10.8,30.45,0.891
2015020212,2015-11-08,1,H,4,1.2838,34.4625,10.1,30.8,0.882
2015020212,2015-11-08,23,A,3,0.8883,29.725,11.0,28.075,0.904
2015020213,2015-11-08,2,H,1,1.2014,30.7284,9.6,29.825,0.93
2015020213,2015-11-08,6,A,2,1.7297,32.975,11.0,31.1728,0.915
2015020214,2015-11-09,16,H,4,0.6373,26.8125,9.0,31.425,0.899
2015020214,2015-11-09,22,A,2,1.1257,33.475,11.9,33.525,0.891
2015020215,2015-11-10,24,H,3,0.6261,28.3375,8.9,35.1852,0.898
2015020215,2015-11-10,53,A,4,0.8212,25.8148,10.6,39.1875,0.896
2015020216,2015-11-11,1,H,0,1.2838,34.4625,10.1,32.2625,0.887
2015020216,2015-11-11,19,A,2,0.9677,28.725,11.2,28.075,0.904
2015020217,2015-11-11,3,H,3,1.2067,31.5802,10.6,25.9625,0.901
2015020217,2015-11-11,12,A,0,1.2279,34.85,9.0,29.4321,0.911
2015020218,2015-11-11,4,H,0,0.8706,29.2625,9.0,31.1139,0.912
2015020218,2015-11-11,21,A,4,1.1844,33.4051,10.0,31.45,0.893
2015020219,2015-11-11,29,H,3,0.6161,29.1519,8.9,30.8,0.882
2015020219,2015-11-11,23,A,5,0.8883,29.725,11.0,35.3671,0.886
2015020220,2015-11-11,17,H,1,0.8192,28.2375,10.4,30.875,0.898
2015020220,2015-11-11,15,A,0,0.9438,31.1375,9.9,30.45,0.891
2015020221,2015-11-11,14,H,1,1.0563,31.7625,10.7,33.1139,0.891
2015020221,2015-11-11,7,A,4,0.9592,32.3544,11.0,31.575,0.902
2015020222,2015-11-11,13,H,4,1.2115,36.8519,9.5,27.358,0.889
2015020222,2015-11-11,20,A,3,1.0714,35.7901,8.8,31.6914,0.896
2015020223,2015-11-11,18,H,7,0.9726,29.5875,9.1,31.3086,0.895
2015020223,2015-11-11,9,A,5,0.8514,33.4938,9.4,33.3875,0.914
2015020224,2015-11-11,30,H,5,1.0444,30.9625,9.5,30.35,0.91
2015020224,2015-11-11,52,A,3,1.069,30.575,9.9,31.2625,0.915
2015020225,2015-11-11,25,H,2,1.2014,31.825,10.8,29.35,0.908
2015020225,2015-11-11,10,A,3,1.2971,32.2875,10.5,30.1125,0.912
2015020226,2015-11-11,26,H,2,1.0637,32.3704,10.3,35.1852,0.898
2015020226,2015-11-11,53,A,3,0.8212,25.8148,10.6,27.963,0.889
2015020227,2015-11-11,28,H,2,0.7767,29.525,9.7,31.1728,0.915
2015020227,2015-11-11,2,A,4,1.2014,30.7284,9.6,31.9375,0.88
2015020228,2015-11-12,5,H,4,0.994,34.275,9.4,33.7125,0.89
2015020228,2015-11-12,8,A,3,0.8238,27.3,10.1,32.825,0.903
2015020229,2015-11-12,24,H,3,0.6261,28.3375,8.9,31.425,0.899
2015020229,2015-11-12,22,A,4,1.1257,33.475,11.9,39.1875,0.896
2015020230,2015-11-13,6,H,2,1.7297,32.975,11.0,31.1139,0.912
2015020230,2015-11-13,21,A,3,1.1844,33.4051,10.0,29.825,0.93
2015020231,2015-11-13,3,H,6,1.2067,31.5802,10.6,32.2625,0.887
2015020231,2015-11-13,19,A,3,0.9677,28.725,11.2,29.4321,0.911
2015020232,2015-11-13,4,H,2,0.8706,29.2625,9.0,30.875,0.898
2015020232,2015-11-13,15,A,5,0.9438,31.1375,9.9,31.45,0.893
2015020233,2015-11-13,12,H,2,1.2279,34.85,9.0,31.2625,0.915
2015020233,2015-11-13,30,A,3,1.0444,30.9625,9.5,25.9625,0.901
2015020234,2015-11-13,9,H,3,0.8514,33.4938,9.4,30.8,0.882
2015020234,2015-11-13,23,A,2,0.8883,29.725,11.0,31.3086,0.895
2015020235,2015-11-13,14,H,3,1.0563,31.7625,10.7,27.358,0.889
2015020235,2015-11-13,20,A,1,1.0714,35.7901,8.8,31.575,0.902
2015020236,2015-11-13,13,H,2,1.2115,36.8519,9.5,33.1139,0.891
2015020236,2015-11-13,7,A,3,0.9592,32.3544,11.0,31.6914,0.896
2015020237,2015-11-13,18,H,1,0.9726,29.5875,9.1,29.35,0.908
2015020237,2015-11-13,10,A,2,1.2971,32.2875,10.5,33.3875,0.914
2015020238,2015-11-13,16,H,2,0.6373,26.8125,9.0,28.075,0.904
2015020238,2015-11-13,1,A,3,1.2838,34.4625,10.1,33.525,0.891
2015020239,2015-11-13,25,H,6,1.2014,31.825,10.8,30.35,0.91
2015020239,2015-11-13,52,A,3,1.069,30.575,9.9,30.1125,0.912
2015020240,2015-11-13,53,H,4,0.8212,25.8148,10.6,31.425,0.899
2015020240,2015-11-13,22,A,1,1.1257,33.475,11.9,35.1852,0.898
2015020241,2015-11-13,26,H,2,1.0637,32.3704,10.3,31.1728,0.915
2015020241,2015-11-13,2,A,1,1.2014,30.7284,9.6,27.963,0.889
2015020242,2015-11-14,5,H,1,0.994,34.275,9.4,35.3671,0.886
2015020242,2015-11-14,29,A,2,0.6161,29.1519,8.9,32.825,0.903
2015020243,2015-11-14,15,H,2,0.9438,31.1375,9.9,27.358,0.889
2015020243,2015-11-14,20,A,3,1.0714,35.7901,8.8,30.875,0.898
2015020244,2015-11-14,17,H,2,0.8192,28.2375,10.4,31.9375,0.88
2015020244,2015-11-14,28,A,3,0.7767,29.525,9.7,30.45,0.891
2015020245,2015-11-14,24,H,1,0.6261,28.3375,8.9,31.1728,0.915
2015020245,2015-11-14,2,A,4,1.2014,30.7284,9.6,39.1875,0.896
2015020246,2015-11-14,9,H,1,0.8514,33.4938,9.4,29.4321,0.911
2015020246,2015-11-14,3,A,2,1.2067,31.5802,10.6,31.3086,0.895
2015020247,2015-11-15,6,H,3,1.7297,32.975,11.0,30.45,0.891
2015020247,2015-11-15,17,A,1,0.8192,28.2375,10.4,29.825,0.93
2015020248,2015-11-15,7,H,1,0.9592,32.3544,11.0,31.9375,0.88
2015020248,2015-11-15,28,A,2,0.7767,29.525,9.7,33.1139,0.891
2015020249,2015-11-15,10,H,4,1.2971,32.2875,10.5,30.8,0.882
2015020249,2015-11-15,23,A,2,0.8883,29.725,11.0,29.35,0.908
2015020250,2015-11-15,8,H,1,0.8238,27.3,10.1,31.1139,0.912
2015020250,2015-11-15,21,A,6,1.1844,33.4051,10.0,33.7125,0.89
2015020251,2015-11-15,14,H,4,1.0563,31.7625,10.7,31.6914,0.896
2015020251,2015-11-15,13,A,5,1.2115,36.8519,9.5,31.575,0.902
2015020252,2015-11-15,1,H,4,1.2838,34.4625,10.1,32.825,0.903
2015020252,2015-11-15,5,A,0,0.994,34.275,9.4,28.075,0.904
2015020253,2015-11-15,12,H,2,1.2279,34.85,9.0,31.45,0.893
2015020253,2015-11-15,4,A,3,0.8706,29.2625,9.0,25.9625,0.901
2015020254,2015-11-15,29,H,5,0.6161,29.1519,8.9,35.1852,0.898
2015020254,2015-11-15,53,A,2,0.8212,25.8148,10.6,35.3671,0.886
2015020255,2015-11-15,18,H,7,0.9726,29.5875,9.1,30.35,0.91
2015020255,2015-11-15,52,A,0,1.069,30.575,9.9,33.3875,0.914
2015020256,2015-11-15,19,H,2,0.9677,28.725,11.2,33.525,0.891
2015020256,2015-11-15,16,A,4,0.6373,26.8125,9.0,32.2625,0.887
2015020257,2015-11-15,25,H,3,1.2014,31.825,10.8,31.2625,0.915
2015020257,2015-11-15,30,A,2,1.0444,30.9625,9.5,30.1125,0.912
2015020258,2015-11-15,26,H,4,1.0637,32.3704,10.3,31.425,0.899
2015020258,2015-11-15,22,A,3,1.1257,33.475,11.9,27.963,0.889
2015020259,2015-11-16,3,H,4,1.2067,31.5802,10.6,29.35,0.908
2015020259,2015-11-16,10,A,3,1.2971,32.2875,10.5,29.4321,0.911
2015020260,2015-11-16,16,H,4,0.6373,26.8125,9.0,27.358,0.889
2015020260,2015-11-16,20,A,1,1.0714,35.7901,8.8,33.525,0.891
2015020261,2015-11-17,2,H,5,1.2014,30.7284,9.6,35.1852,0.898
2015020261,2015-11-17,53,A,2,0.8212,25.8148,10.6,31.1728,0.915
2015020262,2015-11-17,12,H,1,1.2279,34.85,9.0,39.1875,0.896
2015020262,2015-11-17,24,A,4,0.6261,28.3375,8.9,25.9625,0.901
2015020263,2015-11-17,8,H,4,0.8238,27.3,10.1,30.8,0.882
2015020263,2015-11-17,23,A,3,0.8883,29.725,11.0,33.7125,0.89
2015020264,2015-11-17,9,H,3,0.8514,33.4938,9.4,30.45,0.891
2015020264,2015-11-17,17,A,4,0.8192,28.2375,10.4,31.3086,0.895
2015020265,2015-11-17,13,H,1,1.2115,36.8519,9.5,31.575,0.902
2015020265,2015-11-17,14,A,0,1.0563,31.7625,10.7,31.6914,0.896
2015020266,2015-11-17,19,H,3,0.9677,28.725,11.2,30.35,0.91
2015020266,2015-11-17,52,A,2,1.069,30.575,9.9,32.2625,0.887
2015020267,2015-11-18,6,H,4,1.7297,32.975,11.0,31.9375,0.88
2015020267,2015-11-18,28,A,5,0.7767,29.525,9.7,29.825,0.93
2015020268,2015-11-18,7,H,1,0.9592,32.3544,11.0,30.1125,0.912
2015020268,2015-11-18,25,A,3,1.2014,31.825,10.8,33.1139,0.891
2015020269,2015-11-18,4,H,2,0.8706,29.2625,9.0,27.963,0.889
2015020269,2015-11-18,26,A,3,1.0637,32.3704,10.3,31.45,0.893
2015020271,2015-11-18,29,H,3,0.6161,29.1519,8.9,32.2625,0.887
2015020271,2015-11-18,19,A,1,0.9677,28.725,11.2,35.3671,0.886
2015020270,2015-11-18,5,H,4,0.994,34.275,9.4,31.2625,0.915
2015020270,2015-11-18,30,A,3,1.0444,30.9625,9.5,32.825,0.903
2015020272,2015-11-18,10,H,5,1.2971,32.2875,10.5,31.1139,0.912
2015020272,2015-11-18,21,A,1,1.1844,33.4051,10.0,29.35,0.908
2015020273,2015-11-18,18,H,3,0.9726,29.5875,9.1,39.1875,0.896
2015020273,2015-11-18,24,A,2,0.6261,28.3375,8.9,33.3875,0.914
2015020274,2015-11-18,20,H,3,1.0714,35.7901,8.8,28.075,0.904
2015020274,2015-11-18,1,A,2,1.2838,34.4625,10.1,27.358,0.889
2015020275,2015-11-19,52,H,4,1.069,30.575,9.9,30.8,0.882
2015020275,2015-11-19,23,A,1,0.8883,29.725,11.0,30.35,0.91
2015020276,2015-11-19,17,H,1,0.8192,28.2375,10.4,30.875,0.898
2015020276,2015-11-19,15,A,2,0.9438,31.1375,9.9,30.45,0.891
2015020277,2015-11-19,22,H,3,1.1257,33.475,11.9,33.525,0.891
2015020277,2015-11-19,16,A,4,0.6373,26.8125,9.0,31.425,0.899
2015020278,2015-11-20,6,H,4,1.7297,32.975,11.0,31.2625,0.915
2015020278,2015-11-20,30,A,2,1.0444,30.9625,9.5,29.825,0.93
2015020279,2015-11-20,4,H,0,0.8706,29.2625,9.0,31.9375,0.88
2015020279,2015-11-20,28,A,1,0.7767,29.525,9.7,31.45,0.893
2015020280,2015-11-20,5,H,4,0.994,34.275,9.4,31.1139,0.912
2015020280,2015-11-20,21,A,3,1.1844,33.4051,10.0,32.825,0.903
2015020281,2015-11-20,15,H,2,0.9438,31.1375,9.9,30.1125,0.912
2015020281,2015-11-20,25,A,3,1.2014,31.825,10.8,30.875,0.898
2015020282,2015-11-20,8,H,2,0.8238,27.3,10.1,35.1852,0.898
2015020282,2015-11-20,53,A,3,0.8212,25.8148,10.6,33.7125,0.89
2015020283,2015-11-20,9,H,3,0.8514,33.4938,9.4,35.3671,0.886
2015020283,2015-11-20,29,A,0,0.6161,29.1519,8.9,31.3086,0.895
2015020284,2015-11-20,14,H,2,1.0563,31.7625,10.7,29.4321,0.911
2015020284,2015-11-20,3,A,1,1.2067,31.5802,10.6,31.575,0.902
2015020285,2015-11-20,13,H,1,1.2115,36.8519,9.5,39.1875,0.896
2015020285,2015-11-20,24,A,3,0.6261,28.3375,8.9,31.6914,0.896
2015020286,2015-11-20,19,H,3,0.9677,28.725,11.2,33.1139,0.891
2015020286,2015-11-20,7,A,2,0.9592,32.3544,11.0,32.2625,0.887
2015020287,2015-11-21,12,H,1,1.2279,34.85,9.0,29.35,0.908
2015020287,2015-11-21,10,A,2,1.2971,32.2875,10.5,25.9625,0.901
2015020288,2015-11-21,29,H,4,0.6161,29.1519,8.9,33.3875,0.914
2015020288,2015-11-21,18,A,0,0.9726,29.5875,9.1,35.3671,0.886
2015020289,2015-11-21,17,H,3,0.8192,28.2375,10.4,27.963,0.889
2015020289,2015-11-21,26,A,2,1.0637,32.3704,10.3,30.45,0.891
2015020290,2015-11-21,2,H,3,1.2014,30.7284,9.6,33.7125,0.89
2015020290,2015-11-21,8,A,5,0.8238,27.3,10.1,31.1728,0.915
2015020291,2015-11-21,20,H,2,1.0714,35.7901,8.8,33.525,0.891
2015020291,2015-11-21,16,A,1,0.6373,26.8125,9.0,27.358,0.889
2015020292,2015-11-21,22,H,5,1.1257,33.475,11.9,28.075,0.904
2015020292,2015-11-21,1,A,1,1.2838,34.4625,10.1,31.425,0.899
2015020293,2015-11-22,6,H,2,1.7297,32.975,11.0,29.35,0.908
2015020293,2015-11-22,10,A,0,1.2971,32.2875,10.5,29.825,0.93
2015020294,2015-11-22,9,H,4,0.8514,33.4938,9.4,31.45,0.893
2015020294,2015-11-22,4,A,0,0.8706,29.2625,9.0,31.3086,0.895
2015020295,2015-11-22,14,H,5,1.0563,31.7625,10.7,39.1875,0.896
2015020295,2015-11-22,24,A,0,0.6261,28.3375,8.9,31.575,0.902
2015020296,2015-11-22,13,H,4,1.2115,36.8519,9.5,29.4321,0.911
2015020296,2015-11-22,3,A,5,1.2067,31.5802,10.6,31.6914,0.896
2015020297,2015-11-22,5,H,1,0.994,34.275,9.4,31.9375,0.88
2015020297,2015-11-22,28,A,3,0.7767,29.525,9.7,32.825,0.903
2015020298,2015-11-22,15,H,7,0.9438,31.1375,9.9,31.1139,0.912
2015020298,2015-11-22,21,A,3,1.1844,33.4051,10.0,30.875,0.898
2015020299,2015-11-22,52,H,3,1.069,30.575,9.9,35.1852,0.898
2015020299,2015-11-22,53,A,2,0.8212,25.8148,10.6,30.35,0.91
2015020300,2015-11-22,19,H,3,0.9677,28.725,11.2,30.45,0.891
2015020300,2015-11-22,17,A,4,0.8192,28.2375,10.4,32.2625,0.887
2015020301,2015-11-22,25,H,3,1.2014,31.825,10.8,33.1139,0.891
2015020301,2015-11-22,7,A,0,0.9592,32.3544,11.0,30.1125,0.912
2015020302,2015-11-22,30,H,4,1.0444,30.9625,9.5,33.3875,0.914
2015020302,2015-11-22,18,A,0,0.9726,29.5875,9.1,31.2625,0.915
2015020303,2015-11-22,23,H,6,0.8883,29.725,11.0,33.525,0.891
2015020303,2015-11-22,16,A,3,0.6373,26.8125,9.0,30.8,0.882
2015020304,2015-11-22,12,H,4,1.2279,34.85,9.0,27.963,0.889
2015020304,2015-11-22,26,A,3,1.0637,32.3704,10.3,25.9625,0.901
2015020305,2015-11-22,29,H,3,0.6161,29.1519,8.9,31.9375,0.88
2015020305,2015-11-22,28,A,5,0.7767,29.525,9.7,35.3671,0.886
2015020306,2015-11-23,8,H,4,0.8238,27.3,10.1,31.1728,0.915
2015020306,2015-11-23,2,A,2,1.2014,30.7284,9.6,33.7125,0.89
2015020307,2015-11-23,23,H,2,0.8883,29.725,11.0,28.075,0.904
2015020307,2015-11-23,1,A,3,1.2838,34.4625,10.1,30.8,0.882
2015020308,2015-11-24,7,H,1,0.9592,32.3544,11.0,32.2625,0.887
2015020308,2015-11-24,19,A,2,0.9677,28.725,11.2,33.1139,0.891
2015020309,2015-11-24,3,H,3,1.2067,31.5802,10.6,33.3875,0.914
2015020309,2015-11-24,18,A,0,0.9726,29.5875,9.1,29.4321,0.911
2015020310,2015-11-24,4,H,3,0.8706,29.2625,9.0,25.9625,0.901
2015020310,2015-11-24,12,A,2,1.2279,34.85,9.0,31.45,0.893
2015020311,2015-11-24,15,H,1,0.9438,31.1375,9.9,31.425,0.899
2015020311,2015-11-24,22,A,0,1.1257,33.475,11.9,30.875,0.898
2015020312,2015-11-24,10,H,3,1.2971,32.2875,10.5,29.825,0.93
2015020312,2015-11-24,6,A,4,1.7297,32.975,11.0,29.35,0.908
2015020313,2015-11-24,13,H,1,1.2115,36.8519,9.5,27.963,0.889
2015020313,2015-11-24,26,A,3,1.0637,32.3704,10.3,31.6914,0.896
2015020314,2015-11-24,52,H,1,1.069,30.575,9.9,31.1139,0.912
2015020314,2015-11-24,21,A,4,1.1844,33.4051,10.0,30.35,0.91
2015020315,2015-11-25,25,H,4,1.2014,31.825,10.8,31.3086,0.895
2015020315,2015-11-25,9,A,7,0.8514,33.4938,9.4,30.1125,0.912
2015020316,2015-11-25,24,H,5,0.6261,28.3375,8.9,27.358,0.889
2015020316,2015-11-25,20,A,3,1.0714,35.7901,8.8,39.1875,0.896
2015020317,2015-11-26,7,H,2,0.9592,32.3544,11.0,33.3875,0.914
2015020317,2015-11-26,18,A,3,0.9726,29.5875,9.1,33.1139,0.891
2015020318,2015-11-26,1,H,1,1.2838,34.4625,10.1,35.3671,0.886
2015020318,2015-11-26,29,A,2,0.6161,29.1519,8.9,28.075,0.904
2015020320,2015-11-26,3,H,1,1.2067,31.5802,10.6,33.7125,0.89
2015020320,2015-11-26,8,A,5,0.8238,27.3,10.1,29.4321,0.911
2015020321,2015-11-26,5,H,4,0.994,34.275,9.4,32.2625,0.887
2015020321,2015-11-26,19,A,3,0.9677,28.725,11.2,32.825,0.903
2015020322,2015-11-26,15,H,5,0.9438,31.1375,9.9,30.35,0.91
2015020322,2015-11-26,52,A,3,1.069,30.575,9.9,30.875,0.898
2015020323,2015-11-26,12,H,4,1.2279,34.85,9.0,31.425,0.899
2015020323,2015-11-26,22,A,1,1.1257,33.475,11.9,25.9625,0.901
2015020324,2015-11-26,30,H,2,1.0444,30.9625,9.5,30.8,0.882
2015020324,2015-11-26,23,A,3,0.8883,29.725,11.0,31.2625,0.915
2015020319,2015-11-26,2,H,3,1.2014,30.7284,9.6,31.45,0.893
2015020319,2015-11-26,4,A,1,0.8706,29.2625,9.0,31.1728,0.915
2015020325,2015-11-26,17,H,2,0.8192,28.2375,10.4,29.825,0.93
2015020325,2015-11-26,6,A,3,1.7297,32.975,11.0,30.45,0.891
2015020326,2015-11-26,14,H,2,1.0563,31.7625,10.7,27.963,0.889
2015020326,2015-11-26,26,A,1,1.0637,32.3704,10.3,31.575,0.902
2015020327,2015-11-26,53,H,4,0.8212,25.8148,10.6,39.1875,0.896
2015020327,2015-11-26,24,A,2,0.6261,28.3375,8.9,35.1852,0.898
2015020328,2015-11-26,21,H,3,1.1844,33.4051,10.0,31.3086,0.895
2015020328,2015-11-26,9,A,5,0.8514,33.4938,9.4,31.1139,0.912
2015020329,2015-11-26,28,H,2,0.7767,29.525,9.7,33.525,0.891
2015020329,2015-11-26,16,A,5,0.6373,26.8125,9.0,31.9375,0.88
2015020330,2015-11-27,6,H,4,1.7297,32.975,11.0,29.4321,0.911
2015020330,2015-11-27,3,A,3,1.2067,31.5802,10.6,29.825,0.93
2015020331,2015-11-27,4,H,3,0.8706,29.2625,9.0,33.3875,0.914
2015020331,2015-11-27,18,A,2,0.9726,29.5875,9.1,31.45,0.893
2015020332,2015-11-27,30,H,1,1.0444,30.9625,9.5,30.35,0.91
2015020332,2015-11-27,52,A,3,1.069,30.575,9.9,31.2625,0.915
2015020333,2015-11-27,24,H,2,0.6261,28.3375,8.9,33.525,0.891
2015020333,2015-11-27,16,A,3,0.6373,26.8125,9.0,39.1875,0.896
2015020334,2015-11-27,15,H,4,0.9438,31.1375,9.9,31.575,0.902
2015020334,2015-11-27,14,A,2,1.0563,31.7625,10.7,30.875,0.898
2015020335,2015-11-28,7,H,4,0.9592,32.3544,11.0,25.9625,0.901
2015020335,2015-11-28,12,A,1,1.2279,34.85,9.0,33.1139,0.891
2015020336,2015-11-28,1,H,2,1.2838,34.4625,10.1,33.7125,0.89
2015020336,2015-11-28,8,A,3,0.8238,27.3,10.1,28.075,0.904
2015020337,2015-11-28,29,H,2,0.6161,29.1519,8.9,32.825,0.903
2015020337,2015-11-28,5,A,1,0.994,34.275,9.4,35.3671,0.886
2015020338,2015-11-28,17,H,4,0.8192,28.2375,10.4,31.425,0.899
2015020338,2015-11-28,22,A,3,1.1257,33.475,11.9,30.45,0.891
2015020339,2015-11-28,13,H,3,1.2115,36.8519,9.5,31.1728,0.915
2015020339,2015-11-28,2,A,2,1.2014,30.7284,9.6,31.6914,0.896
2015020340,2015-11-28,25,H,3,1.2014,31.825,10.8,30.8,0.882
2015020340,2015-11-28,23,A,2,0.8883,29.725,11.0,30.1125,0.912
2015020341,2015-11-28,53,H,2,0.8212,25.8148,10.6,27.358,0.889
2015020341,2015-11-28,20,A,1,1.0714,35.7901,8.8,35.1852,0.898
2015020342,2015-11-28,3,H,0,1.2067,31.5802,10.6,31.45,0.893
2015020342,2015-11-28,4,A,3,0.8706,29.2625,9.0,29.4321,0.911
2015020343,2015-11-29,10,H,2,1.2971,32.2875,10.5,30.875,0.898
2015020343,2015-11-29,15,A,4,0.9438,31.1375,9.9,29.35,0.908
2015020344,2015-11-29,8,H,2,0.8238,27.3,10.1,28.075,0.904
2015020344,2015-11-29,1,A,3,1.2838,34.4625,10.1,33.7125,0.89
2015020345,2015-11-29,14,H,2,1.0563,31.7625,10.7,31.1728,0.915
2015020345,2015-11-29,2,A,3,1.2014,30.7284,9.6,31.575,0.902
2015020346,2015-11-29,5,H,2,0.994,34.275,9.4,31.425,0.899
2015020346,2015-11-29,22,A,3,1.1257,33.475,11.9,32.825,0.903
2015020347,2015-11-29,19,H,3,0.9677,28.725,11.2,35.3671,0.886
2015020347,2015-11-29,29,A,1,0.6161,29.1519,8.9,32.2625,0.887
